cleaned_text,label
نامه دوازدهم فوریه بمبئی مجتبی مینوی نورد حراج دائمی مادی معنوی دستم خالی کبر اندازه طفل شیرخواری مسلح نیستم شعر حفظ سیاق یاد جاکشی عمر عزت احترام صورتی محتاج روز شاگرد قهوه عاقبت زبان پهلوی زبان فرانسه قصه نویس نقد زبان شناس واژه شناس مردم شناس تخصص زبان انگلیسی زبان عربی قدر دان نقاشی دستی بنیان گذار رمان فارسی مرگ چنان تلخ کام منتشر نشده پاره زنبیل ریز تکه کاغذپاره جاده نمناک محمدتقی غیاثی تأویل چاپ تهران نیلوفر,1
اصلیه سانسور شدست اجازه چاپ,1
دونه نسخه اصلیه سانسور,1
تونس بخون توهمین جملات ادبی پوچی منفی گرایی شدت درش موج تحسینه بتونه احساسات خواننده منتقل احساس سرخوردگی ناامیدی خواننده مضره موقع زهری مونه توش شکر قاطی گرچه شیرینه سمیه کشنده محض آشنایی تفکرات خوندمش توصیه مخصوصا قشر نوجوان سنین حساس قرار گرفتن ذهنشون شدت تاثیر پذیره,0
صداقت شجاعت کلام وقایع وناهنجاریهای اسلامی واقیعتهای دوستان متعصب برداشتی گفتار عمق مسعله پرداخت ومتوجه اگاهی لازمه روشنفکریه,1
درود همگی نظرات دوستان میخوندم دریابند توجه خودکشی کار موضوع تصمیم شخصیه ادم هدیه میده ورا معادلات زندگیه عشق وفا پاکی خودباختگی حمایت مکاشفه زمانی معنا اندازه ادم جهان برداشت هوای چجور داستانی عاشقانه جنایی خوان نظرات بخاطر خودکشی رتبه رسیده بگم غلطه اثری گذار نباشه رتبه زمانی نمیرسه لیاقت جایگاه ذهن خودکشی,1
سلام دوستان طاعات عبادات مقبول درگاه خواه پرس نسخه درس طاقچه دانلود مثلا شیمی سال دبیرستان همون دانشگاهی کمک درس,0
بهمن تهران درگذشته فروردین پاریس نویس مترجم روشنفکر ایرانی همراه علوی چوبک پدران نویس نوین ایرانی دان پیشگامان نویس نوین ایران روشنفکری برجسته محقق رمان مشهورترین درخشان ترین ادبیات داستانی معاصر ایران دان هرچند شهرت عام نویسندگی آثاری نویسندگانی ژان سارتر فرانتس کافکا آنتون چخوف ترجمه حجم آثار مقالات خودکشی تأثیر ژرف روشنفکری ایران فروردین سال پاریس خودکشی آرامگاه گورستان پرلاشز قطعه پاریس واقع,0
روز پرس زیبا آثار چیست خودکشی اوست نصرت رحمانی,0
درکل اقای قلم دارن اثارشون زیباست مرسی اقای,1
علوی دوستی ویژگی علوی نزدیکی محشور زبان آغاز دوران مدرسه ابتدایی غلامعلی فریور رجال پاک وارسته دوران همکلاسی کوتاه نیمکت جلوی کلاس پهلوی شوی همکلاس دوستی انجام علوی سال آلمان تهران جستجوی دوست قدیمی غلامعلی فریور پرداز مصداق عاقبت جوینده یابنده یاب روز خانه غلامعلی فریور پروین دختر ساسان دستش افت خوان کتابهای موجود دوران سطح شکل محتوا فریور پرس کیست فریور پاسخ جوان خوشمزه آشنا مدتی گفتگو روز علوی فریور خیابان ناصریه زمان ناصر خسروی بعدی کتابخانه معرفت تصادفا فریور آقا سرآغاز آشنایی دوست بعدها مسعود فرزاد مجتبی مینو پیوند بعدها ربعه نام نامگذاری ربعه علوی شرح روز مینوی فرزاد بعدها پیوند دیدار مرتب بازار ادب انحصار هفت هشت شخصیت ممتاز حکمت تقی اقبال قزوینی سعید نفیسی روز مقدمه فرزاد خودمان گروه ربعه بابا ربعه معنا فرزاد پاسخ معنا سبعه هفت قافیه ربعه سبعه وگرنه نام برنامه زاییده شوخی,0
مسخره مزخرف,0
دیگه نداری بری,1
ادبیات معاصر ایران اشعار فروغ شاهد ظهور حضور صورت ازلی بانو اصل مادینه روان اشعار فروغ بانوی هستی جلوه اساطیری زمین مادر ظلمت جاودان ایزدماه طبیعت جهان راز عشق تخیل متجلی مادر برخاسته اعماق روان ناآگاه قالب زنان گوناگون چهره بهشتی دوزخی زنان واقعی ظهور بانوی هستی اسطوره نماد صور ازلی گلی ترقی,0
درد خوره مرموز خور روح مرا انزوا روز تراش بلع دان مردم جغد رود کما هرشبی خواب زند سرش تاب کابوس فحشی جهان ناموس نوبت پریدن زمان زمین ریدن زمان زمین لای جمله دائما تپق تپق لای حرف لزج نفرت فحش سؤال سمج مردم خرافاتی زاهد مفتی خراباتی گیج سردرگم جغدی پیر غرق تلاطم دائما فرو فحش تیغ گلو بشد شبی تسلیم الفاظ جهان فرو گاز انزوا جغدی پرشکسته صادقانه غمگین خسته بهمن انصاری,0
برهنگی تکه پارچه بستگی برهنگی توجهی انسانیت شرافت انسانی شخصیت انسان,0
یادداشت خودکشی دیدار قیامت شکن نوزده فروردین سالروز خودکشی,1
کتابی طراز فراتر نویسندگی ایران تضاد دیالکتیک نمایش انسان ذهن تضاد زیبا زیبا چشمش مردی قوه مردانگی,1
حتما بخونین حقیقت همینه,1
خوان هایش ابهام خاصی,1
کارهای اصلا نمیاد ترس تاریکی سیاهی اعتماد ادم القا انگار دنیا سیاهی تباهی نداره ادم سالمی اگه کارهاشو بخونه متوجه بیماری شخصیت روانی ادم,0
توانمند بیماری افسرده دلیل نبوغ خلاقیت ادبی توان هستی تحمل,0
انصافا زمان بالاتر رمان منکه عاشق فضای متوهم رمان بنظر جورایی جالبه خدابیامرز چقدر داغون قلم تابلوئه نور قبر بباره,0
فروش برا بوفکور گزینه اصلا برا ایشون حرف مرد رسم,1
احساس بخونمش بفهممش عالیه حرف نداره میتونه اخر برام بگه ذهنمو درگیر مبهم تموم,1
انسانی عجیب رمانی عجیب ستایش رمان ابتدایی رمان زخم خوره انزوا روح آهسته خور تراش,1
عقاید ایشون احمقانه دیوونه واره حتما همچین آدمی خودکشی میره,0
هیچکس اسرار ازل نبرده اصلا اسراری تأثیر مثلا جهان محدث قدیم درد خور جهان محدث قدیم حدیث چار ساقی وقت خودمان حواس عنصر گذران امید هراس موهوم بحث چرند وقت خودمان تلف بهم باف افسانه محض معما کائنات بوسیلۀ علم دستیاری دین هرگز حقیقتی وراء زمینی رویش سعادت عقوبت گذشته آینده مابین نیستی سرحد دنیاست دمی زنده ایم دریاب ترانه خیام,0
قول دوستان آموزشی نتیجه نداره صورت ماهرانه ناخودآگاه ذهن آدم درگیر توصیف جزئی نظیره,1
سانسور اشنا عالیست درک فهم غیراینصورت بهتره اصلا نخونی,1
مزخرف بیهوده زار مطالعه کسا میگن فهم میگه تقصیری ندارن مزخرف محضه مردک روان پریش معلوم,0
اصلی,0
سلام میتونه کتابی ارتباط حقوق مرد معرفی توی طاقچه موجود ممنون میشم,0
سوال خواه رمان هرچیزی واسه سنی,0
حیف چراغی بدین روشنی خاموش قول گوی دنیا احتیاج ژان ریشار بلوک مشهور فرانسوی,0
عنوان شاهکار مجله شماره ژوئن آندره برتون بنیانگذار جنبش سوررئالیسم,0
اصلا تقریبا افتضاح,0
بالاتر مگه رمان دیگه,0
خداوند مرحوم رحمت قضاوت درمورد کار درستی پدر شنو وقت خواه درمورد قضاوت آرو بگو مگه خودم خطاب خودم عرض برداشت بدی میدونم ارتباطی خودکشی زیبا سبک مطالعه لذت مرگ هستی چشم نگریسته سرنوشت یکسان توانگر شناس گدا کار درستی همچین اسطوره دیدگاه واقع بینانه عنوان روان پریش دیووانه ازش یاد عزیز ممنون خاطر هایت طاقچه عزیز سپاسگزار خاطر,1
شاهکاره نویسندگیه عقاید مخاطب نهادینه سبک هدایتو تحسین هرگز نتونست ایشون سبک اینچنین هنرنمایی فرا واقع گرایانه پوچ گرایی سرخوردگی اجتماعی سمبلیک تحسین بخاطرسبکش هرگز اعتقادات پوچ گرایی هرحال خودکشی,1
آخرش جوری تموم انگار قراره شکل دیگه ایی ادامه,1
تفکر,0
بهره فلسفه خودشو سایه مردم اونجور بشناسونه شکلی مردم شناختن سایه خودشو سایه معرفی ادبی مفهوم قویه مغز مشکلات روانی سخت ترین لحظات زندگیش کودک یاد میاره عقب برمیگرده,0
خوان خوان,1
جالب نیس تخیلی جورایی افکار سیاسی اجتماعی توش افکار اصن معلوم چیه مقصودی,0
العادس,1
قرار آدم معروف کارا کتابی خواندنی فکرنمیکنم شاهکار ادبی دلیلی,0
روان پریش محض,0
چندان جالب,0
فهم ذهن پریشانی هنر قوی توش موج میزنه هنر زیباست محتوا پوچه,1
دید مردم کله عمرمو خند دریغ اشنا ثانیه عمرمو وصله بزنه بگه تویی نیشستی خند الان دیگه موقشه عقربه ساعتتو خعلی وقته خند خندوندی خسته راهت نیستی همون خسته پروا رویا زندگیه سالهاست دلیل تاریک ترین نقاط لحظات زمزمه لحظات بهونه باشن واسه مرگ تدریجیه عاشق سالهاست بهونه نگاهه محبوب,1
اعجوبه کتابو نخوندم یآس عجیبی بهم القا قلم نگارش نظیره عجیب ترین سبک نوشتار لمس تصور مطمئن روز کتابو آخر خواهم_خوند,1
یاس امیدی پوچی دلهره اور اصلا ارتباط برقرار اصلا,0
باور سخت شبی خواب تاثیر وشاید تکرار نمیدونم نظربنده اینه فوقالعاده پرمعنا ادبی وعمیق مدتها تامل کسا میخوان دنیای نوسندگی بشن سرمشق,1
سری دوستان شدیدا بیشنهاد روح دکتر شمیسا بخونن کتابی سطح المللی دانشکاه بزرک ادبی جهان مطرح شایسته توهین کتابی فهم خوشمون نمیاد دلیل ارزش,0
ستاره بخاطر جمله جمله قشنگ ادم میگه بزار بخون هیچی دیگه وقت تلف,0
بدرک خواهد_کسی کاغذ پاره مرا خوان خواهد_هفتاد سال سیاه خوان احتیاج نوشتن عجالتا برایم ضروری نویس جان,0
پیچیده سنگین درک حالات توهمات سخت نمیتونم خاصی بدم میتون بگم,1
دیروز خارجی ذکر مبتذل نویس کافر شراب خوار تریاکی دونستن خودشون معصوم پاک گناه نویسندگان ایرانی اینارم کافر جلال احمد سکوت دوران حکومت درخودفرورفتگی انزوا حکومت سانسور اوراق انگشت مطبوعات رسمی سکوت نویسندگان نمودار خوانده ترس گزمه انزواء گوشه نشین اعتقاد واقعیت فریبنده ظاهرسازی واقعیت زده غربت نوستالژی انکار حقایق موجود قناعت رؤیا کابوس مشخصات طرز مردمی سلطه جاسوس مفتش انکیزیتور گپئو آدم ترس دوست زنش همکار درددل حرف ناچار سایه توان حرف گذشته ارزش هنری سند اجتماعی سند محکومیت حکومت زور ماشاالله آجودان پژوهشگر مطرح تاریخ ادبیات مشروطه شاهکار ادبیات معاصر فارسی نام یوسف اسحاق پور استاد تاریخ هنر تاریخ سینما دانشگاه پاریس شاهکار دان گردن بالاتر دلیل پیچیدگی عمق غنا متمایز دان,0
شنو جایزه نوبل ادبی کنجکاوی مطالعه,1
اصطلاح کارا متنفر ستاره مجبور,0
آندره بروتون مؤسس جنبش فراواقع گرایی فرانسه جزو بیست شاهکار سده بیستم میلادی دان هنری میلر کتابی آرزو روز نویس زبانی دوست رنه لالو اهمیت هنر معنی آبرومند کلمه صریح جلوه داریوش مهرجویی واقع ادبیات مدرن ایران خلق ادامه قرن نیم اروپا ظهور انسان خودآگاه طرح مسئله سرنوشت بشری,0
العاده شاهکار,1
بگم درنیاوردم میگن فاخری امتیاز مید,1
درود برجسته ادبیات داستانی ایران عرضه,1
عالیه شاهکار خودم لحظه احساس پیرمرد خنزرپنزرپوشم,1
معلوم توهمه واقعیت هرچ انقدر معروف ارزش نداره,0
معما میمونه,1
اگه هزار بخونمشون جذابیت اولن تخریب قلم دارن حقیر نمیکنه بزرگتر نشونش میده,1
شاهکار ادبیات ایران سبک فرا واقع گوی راوی توهم پندار روانی شیوه گوی قلم قوی کورواقعیت جامعه زمان خفقانی جامعه حاکم انسانی راحتی توان حرف ناچار سایه حرف زند اعتراض حکومت زور زمان توپ مرواری انتقاد خرافات رایج مردم توپ توجه اوضاع سیاسی اجتماعی دوره زیاده گوی افتاده هدف نوشتن براندازی خرافات موهومات پایان تیپ,1
بخون کمه,1
شاهکار,1
قله فارسی,1
عمرم ایراد بگیر صدرصد کودک نکرده عمق درک,1
نسخه دنبال چاپ کاغذی گرد آخه شهرمون اینجور,1
العاده دیدگاه فرا واقع گرایی ستودنی شیوایی حقایق تلخ پرده رسوا عوام قادر عمق وقت کار خواهند_مردم کاغذپاره مرا خوان هفتاد سال خوان,1
العاده سطح ادبیات داستانی دنیا حرف گفتن ارزش عوام گرایانه آبروی فارسی محدود معدود,1
زیبا,1
سلام توصیفات هنرمندانه قسمت شرم آور حقیر معتقد سرمایه انسان حیا عفت اوست طرفی دوستان اصطلاح روشنفکر شنو خصوصیات ایرانی پرده نمایش گذار نظرم طرز انصاف پناه,0
مسخره نگاه نهیلیست انکار,0
اگه بارخونده حرف جدیدی برا ذهن انسان,1
ترس روز میر خودم شناس تاوان سنگینی میتونستن کنن پولدار مرفه باشن انتخاب بهم امید میده افکار انسان فراتر قالب دنیاس,1
العاده مستقیم روح روان آدم کار حتما بخونید,0
پیشنهاد بخونند عمق پوچی سطح فکری روشنفکر,0
نگارش شخصیت بهتری کتابای زندگیم آثار زیباست بعدیست بایدچندبارخونده هرچقدربیشترخونده ابعاد بیشترهویدامیشه داستانی بعدیست,0
امثال متهم دان برداشت اشتباه مطلب امثال زیبا مولانا هرکس یار اسرار,1
بعنوان ادم معمولی نیومد,0
ادبی تحسینیه قرار سبک ادبی پسند قرار بگیره دوستان اگه خواهید_نقد کلمات درست نقد تاریکیه مقداری پوچی دیده بخاطر سبک کتابه تاثیر اگزیستانسیالیسم نهیلیسم سبک ادبیه اونایی دوست سبک نخونن کتابهای سارتر آلبر کامو نکته دیگه عادت مجانی مولف نشر ندیم دوستانی میخوان کتابها مجانی حاضرن شرکت کار کنن حقوق نگیرن کتابها زحمت انتشارات بهتره احترام زار بهاش پرداز,1
زیباست مهارت خیال پرداز درسته امیدی تاریکی موج میزنه شاهکاره قرار شیرین عالم تخیل ذهن انسان بازی,1
ادبیات سوررئال ادبی آشنایی ندارن اصولا درک نوول براشون سخته فرانسه توجه واقع,1
نویسیه العاده شاهکار هنری شخصیت درکش آسون کمه درک دفعه برداشت درک ازش دست میارید قول مید خواهش خواهش توهین اگه نمیتونید بفهمیدش,1
درسته باعقاید جور نمیاد ازجمله خودم کتابهای عمرم خواهش قطره خون زار بقیه بخونن عالیه,1
نظرسنجی مجله چلچراغ حدودا سال خواننده مجله نویسندگان دولت آبادی دانشور روزنامه نگران هنرمند نام یدین آغداشلو باب رمان تاریخ ایران انجام رتبه کسب عجیب ایست,1
محشر دقیقا روجا جون موافق رمان عشق عاشقی آبکی آدمو بهم میزنن بوس وبغل رمان شاهکاره قسمت تعریف صدای مرگ محشر حضور مرگ موهومات نابود بچه مرگ مرگ فریب نجات درته اوست صدا زند خوان زبان مردم فهم گاهی بازی مکث صدای مرگ شنو مرگ اشاره اتفاق نیفتاده ناگهان دلیل فرو قدری فکرغوطه زمان مکان خبر دان وقت کوشش وضعیت دنیای ظاهری آگاه آشنا شنو صدای مرگ,1
فضای عجیبی مبخوندم انگار خواب نوشتن همچین هنر میخواد مرسی طاقچه مرسی مرحوم,1
الان فصل تموم انقدر برام هضم سخت سردرد ادبیات محشره نوشتن اینا قشنگ خودکش معلومه منم میخونم هرلحظه مرگ خودکشی فکرمیکنم برسه اینک بخام اینجوربنویسم نمیدونم بگم ازش قشنگ ترین کلمه مبهم اینجور بهترمیشه احساس بعدازخوندنش مبهمه دوس,0
پوچ گرایی اقدام آخر خودکشی دنیا رفته آثار خواد پوچ گرایی توهم,0
العاده زیبا دلنشین لذت,1
نتیجه گذر هنرنویسندگی درش موج میزنه صحنه میتون تصور حضوری برات تعریف میاد اکثرا خارجی مششتاقم ازاین بخون,1
جاوید ایران زمین,1
کتابی نویسندش خودکشی اذعان پوچی رسیده ارزش نداره قبلاخوندمش وفقط یاس پوچی توش پیشنهاد بهتری انتخاب,0
بخون انشالا خوبه,1
جالب راستش سبک جالب تصویر سازیاشم واقن نمیتونم بگم دوس پشیمونم خوشحال خوندمش وحتما میخونمش نظرم نیس,1
عناصر ربط هستن ارتباط دادنشون نقطه قوت داستانه مرسی طاقچه,1
باحال,1
کسا نخوندن پیشنهاد نخونن میخوندم انرژی منفی بهم قوی کشش تصویرسازیاش نمیتونستم ادامشو نخونم,1
امروز تموم شاهکار لذت,1
رمان شگف قلم اینه میخوام بخونمش ازش برداشت تاریخ ادبیات جاودانی میمونه,1
تکه تکه چمدان گذار خونده خودم ازش الهام هام بخونید ترس پوچ گرا نمیشید اونایی همچین چیزایی ایشون میدن بویی ادب,1
تصویر العاده هرچ راحت تصور میکنین کشش جذب کنندگی وادار آخر روزه بخونین تامل برانگیز ناراحت شدت جذاب حتما بخونین,1
لذت مرسی,1
اومد,1
عای عاالی شاهکار ادبیات داستانی ایرانی کتابی روح روان بازی لذت ساعت سره لذت فهمیدن جور کتابا ادم دنبال نقدشون بره همینجوری لذت ببره دنیای عجیب غریب لکاته پیرمرد خنزرپنزری,1
بارها بارها رمانی اصرار دوستان استارت نرم رمانایی معروفن بگم مشکل درکشون صرفا رمان برام جذابیت نداره اینو اولشو دیگه نتونستم بذارمش اگه شرایتتون مثه رمان علاقه امتحان,1
انسانی تنفر ذهن انتقام بگیر ذهن درگیر اضطراب دلهره حقیقت انسانی فعال,1
رمان زیبایی بستگی بهش نگاه افکار مغشوش انسان رنج دیده زیبایی همراه جزییات حالات مخصوص توصیف لذت,1
لطفا نظرات احترام گذار دید نفر خزعبلات دید نشاندهنده تفاوت طرز انسانهاست دلیلی خزعبلات میخونه آدم بیسوادی لذت گاهی خودم شرایط توصیف تصور ممنون طاقچه زحمات,1
داستانی قصه موضوع جالب دونم توصیفات تکراری,1
بوود دمتون گرم,1
رمانی توی عمرم همگام فضا طرز عجیبی ذهن تداعی رمان مرگ خدا شکر لیاقت خوندنشو,1
کسا رمان نمره پایین بدونن رمان اجتماعی روحی روانیه متوجه نمیشه متوجه نشدن دلیل رمان,1
تبریک نوشتن طاقچه شماهم ممنون,1
طاقچه جان نسخه الکترونیک,1
گرم مچکریم طاقچه خدا وکیل تایپ معلومه زحمت کشیده وقت گذاشته کارا انجام بدید,1
خور تراو ذهن روان پریش اصلا لذت,1
اصلا,0
مغز مریض مخاطب مریض مرض هویت,0
بسیاردر شنو وچنان جالب تبحر درآمیختن کلمات ومعانی آشکار تشویش دوست وقت تعجب تعریف وتمجیدی آثار خودم لابد متوجه قضیه,0
حقایق نزدیکی پرسه,1
زیبایی ارزش,1
شاهکاره خواندن درک توصیفات فضا میتونید تصور دلیل ادبیات سنگین خواندن بشید زیباست,1
ثانیه فلسفه توان ادم گذار,1
العادن همشون مخصوصا,1
اهل سره کار حوصل بخون کتابو اصلا دوس تموم اگه هزارتا دیگه بخون علاق همینه,1
محتوا آدم تشویق مطالعه جذاب توصیه دوست حتما مطالعه,1
توصیه علاقه مندان مطالعه,1
برا تازه یخورده فهم سخته اهل مطالعه میتونه زود متن ارتباط برقرار زیبا حوصله روزمرگی تصویر میکشه,1
کسا میتونن درک کنن,1
ازین گزین گویه ناب,1
پرداز قلم روان,1
وجذابیه,1
نطر مسخره بور چجوری اینقدر معروف,0
انگیز اعصاب خور ناامیدکننده اصلا خودت ایا خودکشی آخر مرده بنظر حرف مثبت جالب واسه گفتن,0
رمانی سور رٲل وجذاب وجذاب ترین رمان سور رٲل جهان رود,1
بنظره درسته محتوا بویی امید نداره دلیل نمیشه کتابه صرفا خاطره نظره شخصیمون بخوایم متن کتابو سوال نقد قرار تجاوز خیانت پولی درد بیکاری ناامیدی فقر یاس اینا جامعه مارو برمیگیره نظرم مارو واقعیتا کاربرا گفتن اشخاص نزدیکشون ناآشنا خودکشی دلیل خودکشی تصمیم حاصله عمر فشار روحی روانی هزار درد دیگس,1
درک برامن توضیح بده,1
العاده العاده دقیقا همون سال دنبال,1
وجهی هاش کرو,1
نظرم عالیه حسا عجیب,1
مگه صوتی,0
کتابهای ایرانی صورتیکه اصلا تصور نمیکردن اینقدر کتابخون حرفه قطعا لذت اگه تازه کار ممکنه اذیتتون اضافه تیپ شخصیت افسرده مرض افسردگی بدو تولد خواص بدنیا اومده مرور شدت توی روزنامه دیواری توی مدرسه کار مرگ نقش دنیا بلبل نمیبینن تحمل شنیدن درونیات آدمهای مختلف ضرر,1
حتما خواندن توصیه,1
نظرم مفهوم جذاب بااینکه مقدار ابهام دوس قلم قوی,1
چرت ترین بیخود ترین کتابی عمرم,0
بخون,1
عالیه,1
سال فرصتی نظرم چندین خوان جزییات آشنا جزو حسابش توان شیوه ایجاد,0
زیبا مرموز تنگنا حسی شگف متن نظیره نظرم تحلیل دکتر شمیسا خونده جذابیت متن اگه اصل خواید انتشارات زمینی چاپ اصفهان وکاستی چاپ,1
خان هدا اعتضاد الملک پدر دفتر جلد اتفاقات خانوادگ خان هدا نورد تولد خان شنبه دلو مطابق فور سفر خان روز شنبه شهر مطابق صفر ساعت ربع ظهرگذشته خان اروپا برا تحص اتفاق اقا شقاق شاگردان حرکت نمود مراجعت خان صفر ساعت نصفه شبه گذشته مطابق رماه مطابق ژوی شنبه اذر قرار امروزصادق خان پار اتفاق خان محمود خان فرودگاه ساعت بعدازظهر حرکت چگونگ اعلام خبر خودکش پسر ظهر شنبه فرورد اقا جلال تهران دکتر خان خان محمود خان امدند منزل ورود انها وحشت مطابق خبر پار دخت ازده اور فرزند بدبخت جان زتر گاز مسموم,0
آدم خوان گاز نیشش کتابی خوان مشت خور جمجمه مان بیدار خوانیمش قول مان خوش خوش تازه خودمان توان نویس مان خوش ناخوش سخت دردناک متاثر مرگ خودمان دوست زمانی جنگل آدم خودکشی تبری دریا یخزده فرانتس کافکا,0
کتابی آرزو روز نویس زبانی دوست هنری میلر معروف نویسندگان آمریکایی قرن بیستم,0
خواهم_هفتاد سال سیاه نویس مرده شور عقم نشین دست قلم زبان رجاله نویس مشت شرف مان اراذل لیاقت برایشان کار مشت دزد قالتاق اصلا سرشان حرف خوان خوان فهم نویس نقل مصطفی فرزانه آشنایی فرزانه,0
اصلا جالب,0
نیومد سیاهی کثیف,0
روان پریش,0
پیچیده غمگین ناامید,0
نداره,0
هرک نخونه نصف عمرش فناست ؟؟؟,1
بهتری بزار لطفا طاقچه جون,0
معاصر ایرانه مهارت کاش اینصورت دنیا نگاه,0
حجم مزخرف عنوان تاریخ ادبی ایران چاپ لکه ننگی ادبیات ایرانه مزخرفات سرو اشغال کلا جمله مسخره قضیه نمیتونه توضیح بده,0
مطالعه لذت,1
بنظر انشا,0
تلخ فضای تاریک موجود توصیفات پرداز سیر نقل قلم فرسای خان دلم توان فضای شدت شبیه رمان عباس معروف سبک سورئال باب میل,1
خوندمش حدودی نتونستم تباط برقرار پیچیده ایه دومین خوندمش درکش,1
خوندمش قدرت تفکر توهم موقع نوشتن عالیه سری تکس زیبا اگه دقیق بخونین میتون بگم میتونین یاد بگیرین درکل,1
تراوش نبوغ جمله جمله توان دید کتابیه توصیف خویشتن پردازه یافتن شخصیت شکل گیره شاهکار معنا,1
نابغه عنوان نوجوان توان اندکی ارتباط برقرار,0
قشنگی ژانر سورئالیسم درحد آئورا زیبا,1
جزو شاهکار آدم بره دنیای دیگه دنیایی درد رنج نباشه,1
مزخرف,0
میتون بگم عالیه بینظیره منوبردبه زمانایی زیادترازاین کتابامنتشترمیشدوتوخونه هازیادبود,1
جالب تکرار زیادداشت جمله چندین تکرار بطوریکه همش اشتباهی میخونم مطابق میل بنده,0
امروز چشم گشا خالق گوژپشت مرجان لاله قطره قطره خون زخم داش آکل شاعر خیام ولگردی نفس کشت توی گرداب حاجی آقا خدا همسفر زنی فاحشه علویه خانوم زیارت برد فحش فریاد توپ مرواری آفرینش افسانه نورد ساهاب دنیا خند امروز چشم مردمان بینا,0
نظرم نگاه دنیا نگاه منفی دکتر شریعتی دردهدایت راناشی ازرفاه ودردبی دردی میداندو اعتقادی اوارگی اورامحصول وابستگی طبقات بورژوازی واشراف معرفی شهیدمطهری علل خودکشی اواین اشراف زای پول توجیبی کفایت صحیح منظم موهبت ایمان بهره جهان بوالهوس گزافه کار ابله دان,0
خوندمش درستی یادم هربار همون لذتی نقد تحسین فراوان وارده بنده هرچ بگم تکرار فرمایشات بزرگوار خودم ملموس اعتماد سنگین میزانسن داستانه توی هیچکس نمیشه اعتماد تصور ساخت فضا عمدی کاره حرف اصلی اعتماد نداره,1
الان فرق محض خوندید رمز گشای جلال احمد بخونید عمق دریابید رمز گشای احمد نظرم رمان هاش رمان شاهکاره,1
صوت نداره,0
جذاب مفهوم پیشنهاد اگه نخوندینش حتما بخونین,1
عنوان روشنفکر دوران پهلوی رضاشاه دست قلم برد بمب هند چاپ قهرمان ایران توسط اعراب تجاوز قرار صبغه اعتراض رفتار اعراب تجاوز انان امثال ناسیونالیسم پان ایرانیسم رواج هویت ملی ایرانی زدودن اسلام آغاز,1
احساس دیگه کتابو بخون,1
دکتر شریعتی تاریخ تمدن نمونه انسانی واقعیت برایش پوچ جستجوی گمشده خلاء عبث معنی نهایتا نقطه تفکر خلاء توان,0
ستاره بخاطر نظرم بگم زوال گرا سابقه خودکشی پالس منفی بهت میده اصلا ارزش نداره هاش بخون فهم مطلق مینویسه چرنده جالب اینه شدت تبلیغ موضوع برانگیزه,0
گوارا باور دیدگاه نابی آمیخته انزواطلبی متولد,1
عشق کافیست الان بیست سالمه مثال اختیار تریاک درد درمان اهم بدتر عشق مقدس هرکس وعشق زهر مار ناگ,1
سورئال بنظر خونده درکی ازش خوانندا توصیه نمیشه کردش,1
مشکل دیر ستاره,1
هیچی فهم بیخود بنظر,0
تاثیرگذاشت,1
شاهکاره,1
گیج پررمز راز نظرم جذاب,1
نظرم پرداز پیشنهاد حتما بخونید,1
مون مردی عاشق ادم مفت گفتن میره حذف تیکه فهم مردی خدای خشک کاش فهم عشق فناشدن شایسته همون خدای مهربونیه دوست خدای حقیقی اونه,0
چرت معنی مفهوم,0
دیوانه کتابو فهم درک,1
معنا زیبا خواندن بینظیر شناس بصیرت حتما توصیه,1
مسخره محتوا سرگذشت آدم روانی مجنون موضوعی دنبال افتتاح,0
عاشق ترجی مید بخونین,1
بزرگتر نقد تفسیر شاهکار قرن زمان جلوتر,1
عاشق جور هام جمله دائما تکرار همانند العاده تکرار سال آفرین ذهن خلاق,1
معمایی اسرار آمیز داستانایی فرق دقیقا خوراک خودم,1
داستانی جذاب,1
شاهکار تاریخ دنیا,1
فهم مجنون دیوانه,1
کتابی چندان محتوا عمیق نثر اصلا روان,0
شبیه اثرات پائولو کئلیو عالیه,1
نظرم خلاصه شاهکار چرت ارزش کار خواننده کار,0
